x,y,z,psi,n,p,Donor,Acceptor,NetDoping,R_SRH,R_Auger,Eg_eff,Eg_bgn,nie,EC,EV,phi_n,phi_p,ND_II,NA_II,mu_n_low,mu_p_low,E,Jn,Jp,J,grad_phi_n,grad_phi_p,Gn,Gp,G
7.500000000000e+01,1.998046875000e+01,0.000000000000e+00,-2.1166393986735550e-02,3.3363465730265698e+12,1.1393315008265346e+13,9.0000000000328453e+13,9.1651699224718547e+13,-1.6516992243901006e+12,-3.6548640955272925e+11,-1.3510397964909396e+04,1.0915330881088854e+00,2.6248807169075594e-04,6.1654508580026143e+12,5.6550304181591482e-01,-5.2603004629297079e-01,6.9826508401949925e-07,3.3927900704221279e-08,8.9999952675152078e+13,9.1651396278031188e+13,7.292253984766630e+02,2.459547690837363e+02,8.487383106388211e+02,3.912825844309806e-07,5.516141544265258e-09,3.916443492782006e-07,1.838264914553913e-03,2.089344447713703e-05,1.304284396683651e-20,2.790364176101758e-15,2.790377218945725e-15
7.812500000000e+01,1.976562500000e+01,0.000000000000e+00,-3.9629660770385468e-02,1.9528608687413542e+12,1.9467211173948547e+13,9.0000000000301828e+13,1.1181738986678712e+14,-2.1817389866485293e+13,-2.5911113721185269e+11,-1.8231744359806686e+04,1.0915288359715827e+00,2.6674020899344794e-04,6.1658311548400488e+12,5.8396418253091331e-01,-5.0756465344066959e-01,6.7312754854325892e-07,2.6753757619935124e-08,8.9999972349834500e+13,1.1181675949366973e+14,7.288580029447409e+02,2.459131847475137e+02,8.522322642963599e+02,2.538464693897594e-07,8.127020915039403e-09,2.545026600309906e-07,2.071841668309895e-03,1.801854597330761e-05,1.651743651523417e-20,2.133126963109278e-15,2.133143480545794e-15
7.812500000000e+01,1.998046875000e+01,0.000000000000e+00,-2.1166412197422702e-02,3.3363508094271167e+12,1.1393318663401871e+13,9.0000000000328453e+13,9.1651699224718547e+13,-1.6516992243901006e+12,-3.3532373381901691e+11,-1.2395429080773463e+04,1.0915330881088854e+00,2.6248807169075594e-04,6.1654508580026143e+12,5.6550306002660189e-01,-5.2603002808228372e-01,6.3628622594283455e-07,2.6775460069343015e-08,8.9999952675091984e+13,9.1651396277934000e+13,7.292253986322079e+02,2.459547690705152e+02,8.487382119646360e+02,2.552856897544806e-07,4.759532972673184e-09,2.557226327607504e-07,1.224185811787524e-03,1.802777612688716e-05,9.727561279429086e-21,1.265510543672790e-15,1.265520271234069e-15
7.500000000000e+01,2.019531250000e+01,0.000000000000e+00,-3.1604204341615684e-03,5.6248779784313184e+12,6.7571103548997324e+12,9.0000000000357406e+13,7.4961449363431062e+13,1.5038550636926336e+13,-4.2962847976824554e+11,-1.1625416921587343e+04,1.0915368639883547e+00,2.5871219222141866e-04,6.1651131757239688e+12,5.4749895620307543e-01,-5.4403790778527950e-01,6.6483995844469597e-07,3.3953359082465346e-08,8.9999920084420547e+13,7.4961302174723453e+13,7.295028479050014e+02,2.459864176826456e+02,7.843639760412727e+02,3.930506456758193e-07,3.270063198266250e-09,3.933372555748858e-07,8.882723555040737e-04,2.089729326179712e-05,6.107809163080656e-21,1.306666740608199e-15,1.306672848417362e-15
7.500000000000e+01,2.062500000000e+01,0.000000000000e+00,2.9388315847421260e-02,1.4460068107200787e+13,2.6280019039582153e+12,9.0000000000423062e+13,4.9823213038799203e+13,4.0176786961623859e+13,-4.4616233474665906e+11,-1.7094493194271334e+04,1.0915430945784623e+00,2.5248160211379885e-04,6.1645560056149365e+12,5.1495333521654640e-01,-5.7658975936191614e-01,6.3190576869167313e-07,3.4037158617701655e-08,8.9999794013977203e+13,4.9823174889899781e+13,7.298833429317697e+02,2.460175629129497e+02,5.691322158277527e+02,4.036153905250286e-07,1.272229540628369e-09,4.038212371402372e-07,3.913527231072238e-04,2.097335843948880e-05,2.389304295554560e-21,5.809433988799537e-16,5.809457881842493e-16
7.812500000000e+01,2.019531250000e+01,0.000000000000e+00,-3.1604407831026362e-03,5.6248828626034248e+12,6.7571129427475293e+12,9.0000000000357406e+13,7.4961449363431062e+13,1.5038550636926336e+13,-4.0025653042652118e+11,-1.0830644132394655e+04,1.0915368639883547e+00,2.5871219222141866e-04,6.1651131757239688e+12,5.4749897655201651e-01,-5.4403788743633841e-01,6.1456075741355776e-07,2.6805528360895371e-08,8.9999920084351156e+13,7.4961302174667078e+13,7.295028479396522e+02,2.459864176670129e+02,7.843638852057506e+02,2.582790064391255e-07,2.825158379401307e-09,2.586220056139945e-07,5.931951675845432e-04,1.807459733456977e-05,4.574318157911746e-21,5.964431697335213e-16,5.964477440516791e-16
7.812500000000e+01,2.062500000000e+01,0.000000000000e+00,2.9388291685943393e-02,1.4460074256286381e+13,2.6280032025440088e+12,9.0000000000423062e+13,4.9823213038799203e+13,4.0176786961623859e+13,-4.2251331713315662e+11,-1.6188402980028337e+04,1.0915430945784623e+00,2.5248160211379885e-04,6.1645560056149365e+12,5.1495335937802433e-01,-5.7658973520043821e-01,5.9308635010362105e-07,2.6908152520120198e-08,8.9999794013889609e+13,4.9823174889880930e+13,7.298833429323804e+02,2.460175628927205e+02,5.691321586236269e+02,2.739967706754684e-07,1.106217983724217e-09,2.742357243685171e-07,2.700597297390012e-04,1.836119581221376e-05,1.822360765195577e-21,2.849822697677707e-16,2.849840921285359e-16
7.500000000000e+01,2.148437500000e+01,0.000000000000e+00,7.0204279258665028e-02,4.7247435617894242e+13,8.0411140213606787e+11,9.0000000000592156e+13,2.1449374844576645e+13,6.8550625156015516e+13,-2.7838208093861053e+11,-4.7948964604131521e+04,1.0915511696597615e+00,2.4440652081461796e-04,6.1638339669228408e+12,4.7414140934595228e-01,-6.1740976031380945e-01,6.0869982665011282e-07,3.4416001418798459e-08,8.9999324663588578e+13,2.1449369802239957e+13,7.302803764346691e+02,2.459780343466367e+02,3.280382864185167e+02,4.762077599079963e-07,3.960431142832282e-10,4.763348827715099e-07,1.898664421136001e-04,2.109321048654292e-05,1.078705723197480e-21,3.162453239173125e-16,3.162464026230357e-16
7.812500000000e+01,2.148437500000e+01,0.000000000000e+00,7.0204251488612285e-02,4.7247439919316070e+13,8.0411188614525684e+11,9.0000000000592156e+13,2.1449374844576645e+13,6.8550625156015516e+13,-2.6680359232348328e+11,-4.5954675651135491e+04,1.0915511696597615e+00,2.4440652081461796e-04,6.1638339669228408e+12,4.7414143711600504e-01,-6.1740973254375675e-01,5.7779167422154472e-07,2.7393653624554343e-08,8.9999324663527094e+13,2.1449369802236922e+13,7.302803764324759e+02,2.459780343328893e+02,3.280382685014450e+02,3.674728426933115e-07,3.606573796725100e-10,3.676029764121160e-07,1.411031805529493e-04,1.907791697687352e-05,8.749563718625128e-22,1.810248988092097e-16,1.810257737655816e-16
6.875000000000e+01,2.234375000000e+01,0.000000000000e+00,8.5769946934820360e-02,7.4211457882430766e+13,5.1188470172576715e+11,9.0000000000827625e+13,8.9219148377091035e+12,8.1078085163118516e+13,-2.1715081914071042e+11,-7.8191366784631158e+04,1.0915552114003200e+00,2.4036478025616585e-04,6.1634726037977559e+12,4.5857776254007615e-01,-6.3297744886024399e-01,6.5147126598853137e-07,5.0779745446949756e-08,8.9998937464154578e+13,8.9219135003018398e+12,7.304538132850091e+02,2.459217436805225e+02,8.307246461588112e+01,6.760217859030893e-07,2.539669065531419e-10,6.761401457662155e-07,1.344858049348986e-04,2.108543608991803e-05,6.129237506523463e-22,3.360492520697119e-16,3.360498649934625e-16
6.875000000000e+01,2.406250000000e+01,0.000000000000e+00,9.1621451067613865e-02,8.7938785082267578e+13,4.3194652504138715e+11,9.0000000001609656e+13,1.3922798028014900e+12,8.8607720198808156e+13,-1.8495140915306973e+11,-8.9202991016055952e+04,1.0915578219580369e+00,2.3775422253929340e-04,6.1632392108406855e+12,4.5272756368614109e-01,-6.3883025827189599e-01,6.2996008931998646e-07,5.0763167560100020e-08,8.9998739559256438e+13,1.3922796264981904e+12,7.305588485190514e+02,2.458964004921993e+02,1.942990187834838e+01,6.605281168080066e-07,1.897046853360270e-10,6.606216726342597e-07,1.121584767985255e-04,1.896935856424326e-05,4.271457318957178e-22,2.767369216144619e-16,2.767373487601938e-16
7.187500000000e+01,2.234375000000e+01,0.000000000000e+00,8.5769922597001766e-02,7.4211458813238906e+13,5.1188494410761639e+11,9.0000000000827625e+13,8.9219148377091035e+12,8.1078085163118516e+13,-2.1109432375409863e+11,-7.6010554714255253e+04,1.0915552114003200e+00,2.4036478025616585e-04,6.1634726037977559e+12,4.5857778687789474e-01,-6.3297742452242545e-01,6.2670111057198724e-07,4.2763448574009884e-08,8.9998937464141250e+13,8.9219135003012070e+12,7.304538132810462e+02,2.459217436776383e+02,8.307247800793746e+01,6.247317172461698e-07,2.575840414476759e-10,6.248379800357772e-07,1.235232290276712e-04,2.150898482138255e-05,6.361155507765812e-22,2.849798775367351e-16,2.849805136522858e-16
7.187500000000e+01,2.406250000000e+01,0.000000000000e+00,9.1621429633303234e-02,8.7938785271709797e+13,4.3194670467124432e+11,9.0000000001609656e+13,1.3922798028014900e+12,8.8607720198808156e+13,-1.8035039951554468e+11,-8.6983901928987616e+04,1.0915578219580369e+00,2.3775422253929340e-04,6.1632392108406855e+12,4.5272758512045175e-01,-6.3883023683758533e-01,6.0845152308457856e-07,4.3663314192282209e-08,8.9998739559253719e+13,1.3922796264981172e+12,7.305588485158603e+02,2.458964004916093e+02,1.942991729932413e+01,6.165010413488456e-07,1.951646335304764e-10,6.165795589680918e-07,1.045975740544735e-04,1.949469984949558e-05,4.502953023285359e-22,2.412070773807781e-16,2.412075276760805e-16
6.875000000000e+01,2.578125000000e+01,0.000000000000e+00,9.2448975529814237e-02,9.0075010195626031e+13,4.2169739282847314e+11,9.0000000003112500e+13,1.8933769253280951e+11,8.9810662310579688e+13,-1.7585057872372363e+11,-8.8442489712941489e+04,1.0915582533346671e+00,2.3732284590924412e-04,6.1632006451175771e+12,4.5190025491225572e-01,-6.3965799842241133e-01,6.1151549778022977e-07,5.0774059889401989e-08,8.9998708711777938e+13,1.8933766912183664e+11,7.305757933066332e+02,2.458925609605618e+02,2.740499337821258e+00,6.213605349255868e-07,1.628401187667085e-10,6.214372407374660e-07,1.003557540934054e-04,1.669874196180496e-05,3.129389818734843e-22,2.346653562413807e-16,2.346656691803626e-16
7.187500000000e+01,2.578125000000e+01,0.000000000000e+00,9.2448956634871848e-02,9.0075010358428031e+13,4.2169754753405591e+11,9.0000000003112500e+13,1.8933769253280951e+11,8.9810662310579688e+13,-1.7186538014051859e+11,-8.6438170172767190e+04,1.0915582533346671e+00,2.3732284590924412e-04,6.1632006451175771e+12,4.5190027380719811e-01,-6.3965797952746895e-01,5.9255825528623353e-07,4.4524669684585343e-08,8.9998708711775609e+13,1.8933766912182806e+11,7.305757933038403e+02,2.458925609600523e+02,2.740512871789896e+00,5.796991974022700e-07,1.687368392417391e-10,5.797611366463162e-07,9.382874755228912e-05,1.729914849416719e-05,3.351638341476176e-22,2.054615694328210e-16,2.054619045966552e-16
6.875000000000e+01,2.750000000000e+01,0.000000000000e+00,9.2563497596056407e-02,9.0374742577071859e+13,4.2029828947916986e+11,9.0000000005983578e+13,2.2438289365468475e+10,8.9977561716618109e+13,-1.6996898766451630e+11,-8.5982431118881592e+04,1.0915583135145182e+00,2.3726266605795496e-04,6.1631952649670459e+12,4.5178576293593919e-01,-6.3977255057857918e-01,5.9415916004601109e-07,5.0809754701688047e-08,8.9998704385571984e+13,2.2438286600185093e+10,7.305781487938220e+02,2.458920188605854e+02,3.762764030114734e-01,5.862373687410969e-07,1.428917704053523e-10,5.862999795330208e-07,9.410837537923605e-05,1.470215232657394e-05,2.405217098408090e-22,2.078224861918779e-16,2.078227267135878e-16
6.875000000000e+01,2.921875000000e+01,0.000000000000e+00,9.2578320187526000e-02,9.0413648244961312e+13,4.2011754700756335e+11,9.0000000011436422e+13,2.3173120296370606e+09,8.9997682699406781e+13,-1.6468879194758679e+11,-8.3374060496252161e+04,1.0915583207751229e+00,2.3725540545335870e-04,6.1631946158606484e+12,4.5177094397477191e-01,-6.3978737680035103e-01,5.7750873379085708e-07,5.0867607962823760e-08,8.9998703829384578e+13,2.3173117441746569e+09,7.305784331563483e+02,2.458919451435438e+02,4.829593432551774e-02,5.566675214387599e-07,1.259622231704483e-10,5.567180420347805e-07,8.935330569260810e-05,1.296443886682036e-05,1.867521471759241e-22,1.874260582183774e-16,1.874262449705245e-16
7.187500000000e+01,2.750000000000e+01,0.000000000000e+00,9.2563480949296145e-02,9.0374742914092188e+13,4.2029842527857324e+11,9.0000000005983578e+13,2.2438289365468475e+10,8.9977561716618109e+13,-1.6644492159014359e+11,-8.4199708232404999e+04,1.0915583135145182e+00,2.3726266605795496e-04,6.1631952649670459e+12,4.5178577958269950e-01,-6.3977253393181888e-01,5.7738385863474306e-07,4.5300116453177251e-08,8.9998704385567156e+13,2.2438286600184200e+10,7.305781487914195e+02,2.458920188595490e+02,3.762897376527664e-01,5.465545165518669e-07,1.490288212291825e-10,5.466026570444185e-07,8.789920625465564e-05,1.533076027702340e-05,2.609540731325955e-22,1.815330855233635e-16,1.815333464774366e-16
7.187500000000e+01,2.921875000000e+01,0.000000000000e+00,9.2578306520107678e-02,9.0413651423951203e+13,4.2011765427181525e+11,9.0000000011436422e+13,2.3173120296370606e+09,8.9997682699406781e+13,-1.6155769936336459e+11,-8.1788943416040725e+04,1.0915583207751229e+00,2.3725540545335870e-04,6.1631946158606484e+12,4.5177095764219022e-01,-6.3978736313293272e-01,5.6262935550918051e-07,4.6000884031094889e-08,8.9998703829339000e+13,2.3173117441745839e+09,7.305784331545906e+02,2.458919451339167e+02,4.833175592623236e-02,5.194868055232366e-07,1.322635267255938e-10,5.195231797518168e-07,8.346439760460545e-05,1.361018541242991e-05,2.053147374442337e-22,1.636985477340567e-16,1.636987530487942e-16
7.500000000000e+01,2.234375000000e+01,0.000000000000e+00,8.5769895369996296e-02,7.4211459944316656e+13,5.1188523508038300e+11,9.0000000000827625e+13,8.9219148377091035e+12,8.1078085163118516e+13,-2.0382137207758130e+11,-7.3391723069057596e+04,1.0915552114003200e+00,2.4036478025616585e-04,6.1634726037977559e+12,4.5857781410490023e-01,-6.3297739729541991e-01,5.9894874805861437e-07,3.5129972297690340e-08,8.9998937464125062e+13,8.9219135003004473e+12,7.304538132765980e+02,2.459217436741646e+02,8.307249448827628e+01,5.483948350016446e-07,2.516183916990131e-10,5.484909937715035e-07,1.080406632142480e-04,2.107597284433527e-05,6.083744207369273e-22,2.194014417443581e-16,2.194020501187788e-16
7.812500000000e+01,2.234375000000e+01,0.000000000000e+00,8.5769868141914007e-02,7.4211461134335734e+13,5.1188553846766425e+11,9.0000000000827625e+13,8.9219148377091035e+12,8.1078085163118516e+13,-1.9623632216394589e+11,-7.0660511441953335e+04,1.0915552114003200e+00,2.4036478025616585e-04,6.1634726037977559e+12,4.5857784133298252e-01,-6.3297737006733767e-01,5.7116793199794326e-07,2.8331376287853670e-08,8.9998937464108016e+13,8.9219135002996543e+12,7.304538132720999e+02,2.459217436705242e+02,8.307250980119765e+01,4.592389880929200e-07,2.405768707770394e-10,4.593267155242990e-07,9.022535747186125e-05,2.018002994349012e-05,5.548099871275664e-22,1.540114262612470e-16,1.540119810712341e-16
7.500000000000e+01,2.406250000000e+01,0.000000000000e+00,9.1621406033751837e-02,8.7938785490415547e+13,4.3194691463540424e+11,9.0000000001609656e+13,1.3922798028014900e+12,8.8607720198808156e+13,-1.7497275347488763e+11,-8.4390237304458133e+04,1.0915578219580369e+00,2.3775422253929340e-04,6.1632392108406855e+12,4.5272760872000312e-01,-6.3883021323803391e-01,5.8476624558741327e-07,3.6818889023564061e-08,8.9998739559250578e+13,1.3922796264980315e+12,7.305588485124044e+02,2.458964004909453e+02,1.942993615830033e+01,5.515775036430685e-07,1.970846652118114e-10,5.516435424298501e-07,9.360667122903810e-05,1.956911134999803e-05,4.523507750546948e-22,1.937440066343309e-16,1.937444589851059e-16
7.812500000000e+01,2.406250000000e+01,0.000000000000e+00,9.1621382348271926e-02,8.7938785725069078e+13,4.3194713354763654e+11,9.0000000001609656e+13,1.3922798028014900e+12,8.8607720198808156e+13,-1.6936509808679767e+11,-8.1685638006011402e+04,1.0915578219580369e+00,2.3775422253929340e-04,6.1632392108406855e+12,4.5272763240548303e-01,-6.3883018955255400e-01,5.6098878861883528e-07,3.0602582252201114e-08,8.9998739559247219e+13,1.3922796264979421e+12,7.305588485089896e+02,2.458964004902422e+02,1.942995499805644e+01,4.739253688431774e-07,1.962411270056677e-10,4.739814052608327e-07,8.031494697432360e-05,1.935311656581690e-05,4.406956945748221e-22,1.430922541737495e-16,1.430926948694441e-16
7.500000000000e+01,2.578125000000e+01,0.000000000000e+00,9.2448936073735347e-02,9.0075010515819406e+13,4.2169772459047937e+11,9.0000000003112500e+13,1.8933769253280951e+11,8.9810662310579688e+13,-1.6730789849939600e+11,-8.4146025960746934e+04,1.0915582533346671e+00,2.3732284590924412e-04,6.1632006451175771e+12,4.5190029436833462e-01,-6.3965795896633248e-01,5.7193688922824474e-07,3.8436025493978655e-08,8.9998708711773344e+13,1.8933766912181824e+11,7.305757933008332e+02,2.458925609595668e+02,2.740528648597584e+00,5.219381775183884e-07,1.724999670164801e-10,5.219867439473963e-07,8.477363607922804e-05,1.764660093410240e-05,3.478719282917392e-22,1.680661354992017e-16,1.680664833711301e-16
